booking_id,arrival_date,lead_time,is_flexible,actual_temp,actual_precip,forecast_14d_temp,forecast_14d_precip,forecast_3d_temp,forecast_3d_precip,weather_penalty_14d,weather_penalty_3d,weather_shock,cancellation_prob,is_canceled
2010,2020-03-22,21,False,2.2,0.1,-1.8,7.8,2.7,0.2,27.5,10.05,0.0,0.05,0
2011,2021-01-18,27,True,-12.1,0.0,-13.0,0.5,-12.9,0.0,18.5,17.45,0.0,0.05448941413423795,0
2012,2023-06-30,24,True,24.4,1.7,24.2,3.5,27.9,0.8,7.0,1.6,0.0,0.05448941413423795,0
2013,2024-05-15,18,False,19.3,0.0,15.8,1.3,20.2,0.4,5.7,1.7,0.0,0.05,0
2014,2021-05-12,22,True,23.9,0.0,28.7,5.9,23.6,1.2,11.8,2.4,0.0,0.05448941413423795,0
2015,2024-01-07,32,False,-10.2,0.0,-11.8,4.7,-9.6,4.4,26.3,24.6,0.0,0.05,0
2016,2021-02-28,27,True,5.0,0.0,10.0,3.9,6.0,0.0,13.8,8.0,0.0,0.05448941413423795,0
2017,2023-08-27,25,True,25.4,10.4,27.3,12.1,25.6,10.0,24.2,20.0,0.0,0.05448941413423795,0
2018,2022-07-16,84,False,19.4,4.5,23.7,5.0,20.0,7.8,10.0,16.6,6.6,0.05,0
2019,2023-11-16,38,True,4.6,0.0,2.3,0.0,6.0,2.2,9.85,12.4,2.55,0.13212211399196405,0
2020,2025-12-13,40,True,4.7,1.9,8.6,0.3,4.9,6.1,7.3,20.75,13.45,0.5999934618014955,1
2021,2025-08-16,24,True,24.9,0.0,26.7,0.0,22.9,0.3,0.0,0.6,0.6,0.05914449585933489,0
2022,2020-01-17,29,False,3.5,0.0,5.2,7.3,2.0,0.0,23.0,10.0,0.0,0.05,0
2023,2025-06-14,22,True,21.0,0.0,24.8,2.6,22.1,0.0,5.2,0.0,0.0,0.05448941413423795,0
2024,2020-07-01,39,True,22.5,3.7,25.5,14.0,20.9,5.9,28.0,12.35,0.0,0.05448941413423795,0
2025,2025-09-04,25,True,24.0,0.0,27.5,0.0,24.3,1.0,0.0,2.0,2.0,0.09574498307165732,0
2026,2021-08-29,29,False,17.2,6.5,9.9,10.1,16.0,5.8,26.25,14.6,0.0,0.05,0
2027,2022-06-10,28,True,23.0,1.7,25.7,0.0,23.8,0.0,0.0,0.0,0.0,0.05448941413423795,0
2028,2020-08-01,26,True,21.8,0.4,26.3,3.8,22.8,3.1,7.6,6.2,0.0,0.05448941413423795,0
2029,2020-08-26,185,True,20.0,6.2,16.9,0.0,19.0,7.3,2.55,16.1,13.55,0.599994201130332,1
2030,2024-06-23,21,False,18.1,1.6,21.5,4.8,17.5,2.6,9.85,7.45,0.0,0.05,1
2031,2025-08-24,21,False,15.8,6.0,13.1,8.5,16.4,6.5,21.45,15.8,0.0,0.05,0
2032,2023-08-25,37,True,26.4,0.0,28.0,3.9,26.1,0.0,7.8,0.0,0.0,0.05448941413423795,1
2033,2024-06-10,21,False,22.2,0.6,21.1,11.6,23.6,0.0,23.65,0.0,0.0,0.05,1
2034,2024-08-05,23,True,21.1,4.1,19.8,4.7,22.6,1.3,10.5,2.6,0.0,0.05448941413423795,0
2035,2021-08-07,19,True,22.0,1.0,21.0,2.4,22.3,0.5,5.3,1.0,0.0,0.05448941413423795,0
2036,2020-06-05,33,False,19.6,8.8,16.0,9.5,22.4,10.2,22.0,20.4,0.0,0.05,0
2037,2020-01-07,33,True,1.5,0.0,3.3,0.0,3.9,0.0,9.35,9.05,0.0,0.05448941413423795,0
2038,2022-03-06,23,True,2.8,0.0,2.9,0.3,4.4,0.2,10.15,9.2,0.0,0.05448941413423795,0
2039,2021-07-11,37,False,25.0,0.0,24.3,0.5,24.4,0.0,1.0,0.0,0.0,0.05,0
2040,2020-06-26,16,True,26.5,0.3,32.5,2.1,28.7,2.8,4.2,5.6,1.4,0.07325937451311859,0
2041,2021-02-17,20,True,-3.0,0.0,-9.8,0.0,-1.1,0.0,15.9,11.55,0.0,0.05448941413423795,0
2042,2020-09-10,24,False,17.4,1.2,13.1,0.0,18.9,1.7,4.45,4.95,0.5,0.05,0
2043,2025-07-19,18,True,23.0,3.6,24.5,16.5,25.7,4.2,33.0,8.4,0.0,0.05448941413423795,0
2044,2020-09-29,17,True,16.4,0.0,15.3,12.6,18.1,1.7,28.55,5.35,0.0,0.05448941413423795,0
2045,2023-05-20,23,True,22.0,0.1,21.5,0.0,24.5,2.9,0.25,5.8,5.55,0.5259133214263846,0
2046,2023-08-04,37,True,24.1,0.7,25.9,0.0,25.3,0.8,0.0,1.6,1.6,0.07923312501893505,0
2047,2023-06-04,53,True,20.2,0.0,17.5,0.0,20.7,0.3,2.25,1.25,0.0,0.05448941413423795,0
2048,2020-08-09,21,True,27.2,0.3,26.3,8.2,24.4,0.0,16.4,0.0,0.0,0.05448941413423795,0
2049,2021-11-11,38,True,6.9,0.2,9.5,0.0,8.0,0.0,6.25,7.0,0.75,0.06091216815374263,1
2050,2020-06-13,36,False,22.8,0.1,24.2,0.0,24.2,0.0,0.0,0.0,0.0,0.05,0
2051,2022-06-26,50,True,28.5,0.0,30.1,0.0,29.6,1.2,0.0,2.4,2.4,0.12032386147549474,1
2052,2021-03-22,23,True,5.6,0.3,8.6,0.0,6.1,0.0,6.7,7.95,1.25,0.0695641540999499,0
2053,2023-06-25,16,False,24.2,0.0,21.4,0.3,25.1,2.0,0.9,4.0,3.1,0.05,0
2054,2024-04-06,27,False,16.2,5.6,18.9,14.8,15.0,2.7,31.15,8.9,0.0,0.05,0
2055,2023-04-30,19,True,12.1,1.2,13.7,0.0,14.0,1.5,4.15,7.0,2.85,0.16055494986279117,0
2056,2022-08-13,20,True,27.6,0.0,30.3,3.1,29.3,0.0,6.2,0.0,0.0,0.05448941413423795,0
2057,2022-06-17,23,True,21.2,1.4,24.8,0.9,23.0,0.0,1.8,0.0,0.0,0.05448941413423795,0
2058,2025-01-31,23,True,4.2,12.4,0.9,16.1,3.8,13.2,42.75,35.5,0.0,0.05448941413423795,0
2059,2021-06-14,28,True,21.0,0.0,16.5,0.0,22.0,0.0,2.75,0.0,0.0,0.05448941413423795,0
2060,2024-07-02,37,True,17.9,12.4,11.0,4.1,16.3,14.9,13.7,32.65,18.95,0.5999999911055383,1
2061,2024-07-31,23,True,23.9,0.0,27.5,3.4,22.5,0.0,6.8,0.0,0.0,0.05448941413423795,0
2062,2022-07-25,31,False,25.3,0.0,26.1,1.1,23.8,0.1,2.2,0.2,0.0,0.05,0
2063,2021-09-18,26,False,11.9,9.1,17.5,13.2,10.4,9.9,28.65,25.6,0.0,0.05,0
2064,2022-09-25,42,True,14.9,0.0,11.7,0.0,14.0,0.0,5.15,4.0,0.0,0.05448941413423795,0
2065,2020-08-02,24,True,23.8,0.0,25.3,0.0,23.3,0.0,0.0,0.0,0.0,0.05448941413423795,0
2066,2020-06-06,25,False,20.0,0.8,26.8,0.0,20.7,0.0,0.0,0.65,0.65,0.05,0
2067,2020-08-25,23,False,20.4,2.3,26.4,0.0,20.7,1.6,0.0,3.85,3.85,0.05,0
2068,2021-03-17,25,False,3.8,0.0,4.6,0.0,3.8,0.6,8.7,10.3,1.6,0.05,0
2069,2023-01-18,20,True,1.4,9.4,-0.9,8.4,2.1,11.5,28.25,32.95,4.7,0.43415586880139634,1
2070,2025-02-27,20,True,7.2,0.4,10.6,0.0,7.2,0.0,5.7,7.4,1.7,0.08273840128707585,1
2071,2021-07-04,38,False,23.8,0.8,22.2,0.9,23.9,0.9,1.8,1.8,0.0,0.05,0
2072,2025-08-13,19,True,26.0,0.0,24.9,4.8,24.7,1.4,9.6,2.8,0.0,0.05448941413423795,0
2073,2025-09-06,23,False,22.0,12.2,22.4,15.0,21.5,8.2,30.0,16.65,0.0,0.05,0
2074,2025-09-12,44,True,22.1,0.1,24.9,8.3,23.0,0.0,16.6,0.0,0.0,0.05448941413423795,0
2075,2025-01-16,23,False,2.3,0.1,-2.7,0.0,1.5,0.0,12.35,10.25,0.0,0.05,0
2076,2022-04-24,40,True,11.7,0.7,13.8,0.0,11.9,0.0,4.1,5.05,0.95,0.0637978291844139,0
2077,2020-07-09,21,True,18.0,0.7,15.4,11.4,17.3,1.4,26.1,5.15,0.0,0.05448941413423795,0
2078,2023-07-05,19,True,26.4,0.6,21.4,0.0,26.2,0.0,0.3,0.0,0.0,0.05448941413423795,0
2079,2023-06-23,17,False,23.4,2.3,27.3,9.6,25.3,6.1,19.2,12.2,0.0,0.05,0
2080,2025-03-02,54,True,4.0,0.2,6.6,0.0,4.6,0.0,7.7,8.7,1.0,0.06462834646727623,0
2081,2025-12-17,18,True,2.8,0.0,7.5,0.0,3.1,0.4,7.25,10.25,3.0,0.17731136907554035,1
2082,2023-02-02,38,True,2.4,5.0,4.6,1.2,2.3,5.4,11.1,20.65,9.55,0.5992962710760454,0
2083,2022-02-15,19,False,4.7,1.8,5.7,0.0,3.6,0.0,8.15,9.2,1.05,0.05,0
2084,2021-03-12,54,True,7.1,2.0,6.5,6.4,9.5,1.1,20.55,8.45,0.0,0.05448941413423795,0
2085,2020-01-18,103,True,3.2,0.0,7.0,0.0,3.7,0.0,7.5,9.15,1.65,0.08093911346524206,0
2086,2023-02-05,17,True,-1.5,0.0,-6.8,0.0,-0.9,0.5,14.4,12.45,0.0,0.05448941413423795,0
2087,2023-06-18,19,True,21.0,0.7,26.1,0.4,21.3,2.9,0.8,6.15,5.35,0.5091373213951619,1
2088,2024-11-30,38,True,5.3,0.0,8.4,0.0,4.2,0.0,6.8,8.9,2.1,0.10103612421443636,0
2089,2023-01-20,33,True,0.8,0.0,6.4,0.0,1.3,0.7,7.8,11.75,3.95,0.31675247410932444,0
2090,2025-07-21,39,False,26.1,1.1,19.8,4.2,26.4,0.0,9.5,0.0,0.0,0.05,0
2091,2023-09-15,21,True,18.8,0.0,23.7,0.0,19.9,0.6,0.0,2.25,2.25,0.11000325165758712,0
2092,2025-01-25,87,True,6.9,0.9,10.3,0.0,9.6,1.5,5.85,9.2,3.35,0.22287593733396038,0
2093,2020-10-25,28,False,14.9,0.0,20.0,0.0,16.1,0.0,1.0,2.95,1.95,0.05,0
2094,2025-03-22,18,False,13.1,0.1,18.2,0.0,11.4,0.2,1.9,5.7,3.8,0.05,0
2095,2024-02-02,24,False,3.2,1.5,4.5,0.0,3.5,0.0,8.75,9.25,0.5,0.05,0
2096,2021-01-15,18,True,-6.3,0.7,-9.8,1.2,-7.6,0.1,18.3,15.0,0.0,0.05448941413423795,0
2097,2021-03-27,65,True,14.9,3.0,15.2,0.0,16.3,1.7,3.4,6.25,2.85,0.16055494986279117,0
2098,2025-08-02,21,True,23.5,0.7,21.6,0.0,22.5,0.0,0.2,0.0,0.0,0.05448941413423795,0
2099,2020-04-27,33,True,16.0,0.0,11.3,2.3,14.2,1.8,9.95,7.5,0.0,0.05448941413423795,0
2100,2022-09-16,22,True,14.9,0.3,14.7,0.0,14.9,1.3,3.65,6.15,2.5,0.1280180856952683,0
2101,2021-10-22,21,False,8.8,3.5,11.7,2.2,7.9,1.3,9.55,9.65,0.1,0.05,0
2102,2023-12-27,16,True,3.3,4.0,4.6,11.1,4.4,5.6,30.9,20.0,0.0,0.05448941413423795,0
2103,2025-01-23,35,True,1.5,0.3,-7.2,0.1,2.1,1.8,14.8,13.55,0.0,0.05448941413423795,0
2104,2022-04-11,53,True,7.8,0.0,9.6,3.5,6.4,2.3,13.2,12.4,0.0,0.05448941413423795,0
2105,2022-08-04,19,True,28.0,0.0,26.1,0.9,25.7,0.9,1.8,1.8,0.0,0.05448941413423795,0
2106,2025-10-26,17,True,10.1,1.4,15.1,0.0,10.9,3.7,3.45,12.95,9.5,0.5992528140272642,1
2107,2024-09-01,39,True,21.3,0.0,21.2,6.9,20.9,1.4,14.2,3.35,0.0,0.05448941413423795,0
2108,2025-06-28,17,True,20.8,0.2,23.4,0.0,21.1,0.0,0.0,0.45,0.45,0.05765910216857522,0
2109,2022-08-19,51,True,30.7,0.1,36.6,0.0,32.7,0.0,0.0,0.0,0.0,0.05448941413423795,0
2110,2021-07-03,19,False,23.9,1.1,27.8,0.0,23.0,2.0,0.0,4.0,4.0,0.05,0
2111,2022-07-16,19,True,19.4,4.5,23.7,5.0,20.0,7.8,10.0,16.6,6.6,0.5767406254868815,0
2112,2024-06-10,29,False,22.2,0.6,21.1,11.6,23.6,0.0,23.65,0.0,0.0,0.05,0
2113,2020-08-22,19,True,30.0,3.5,29.9,5.7,33.2,4.6,11.4,9.2,0.0,0.05448941413423795,0
2114,2021-08-15,20,False,23.7,0.1,28.5,5.5,24.4,0.0,11.0,0.0,0.0,0.05,0
2115,2020-06-07,31,True,23.0,3.7,16.6,6.8,21.2,5.8,16.3,12.0,0.0,0.05448941413423795,0
2116,2022-08-11,15,False,24.8,0.0,22.0,0.0,27.0,0.9,0.0,1.8,1.8,0.05,0
2117,2024-12-09,67,True,3.3,0.0,3.2,0.5,0.6,0.0,10.4,10.7,0.3,0.05641212910515821,0
2118,2020-03-30,27,True,3.8,1.4,5.7,0.0,4.6,0.0,8.15,8.7,0.55,0.05862030843632672,0
2119,2024-02-03,18,True,8.8,0.6,5.9,5.3,11.1,5.6,18.65,16.65,0.0,0.05448941413423795,0
2120,2025-08-10,19,True,22.1,1.4,16.9,6.5,21.6,0.0,15.55,0.2,0.0,0.05448941413423795,0
2121,2021-07-06,44,True,26.2,0.0,26.2,1.0,28.0,0.0,2.0,0.0,0.0,0.05448941413423795,0
2122,2024-04-09,35,False,24.8,0.0,26.5,0.0,24.8,2.5,0.0,5.0,5.0,0.05,0
2123,2025-10-02,56,True,10.6,0.0,19.3,2.2,9.2,0.0,5.75,6.4,0.65,0.05969998718684748,0
2124,2025-09-15,21,True,18.9,0.8,20.8,12.3,18.1,0.0,25.2,1.95,0.0,0.05448941413423795,0
2125,2021-07-03,30,True,23.9,1.1,27.8,0.0,23.0,2.0,0.0,4.0,4.0,0.325,1
2126,2020-08-11,32,True,22.9,0.0,24.6,6.2,20.5,0.5,12.4,1.75,0.0,0.05448941413423795,1
2127,2020-10-25,37,True,14.9,0.0,20.0,0.0,16.1,0.0,1.0,2.95,1.95,0.0932906854437944,0
2128,2024-05-10,48,True,14.6,3.5,12.4,7.1,10.2,1.2,19.0,8.3,0.0,0.05448941413423795,0
2129,2024-06-22,20,False,27.8,12.8,27.3,15.9,27.3,10.4,31.8,20.8,0.0,0.05,0
2130,2024-01-29,25,True,3.8,0.0,0.6,0.5,5.7,0.0,11.7,8.15,0.0,0.05448941413423795,0
2131,2022-01-13,21,False,4.3,0.2,4.3,0.0,4.3,3.1,8.85,15.05,6.2,0.05,0
2132,2021-01-12,26,True,-0.6,5.1,1.7,1.8,-0.3,4.6,13.75,20.35,6.6,0.5767406254868815,0
2133,2023-07-19,37,False,19.9,5.1,18.2,14.6,19.8,6.4,31.1,13.9,0.0,0.05,1
2134,2022-11-04,17,True,8.9,0.0,12.1,7.5,9.2,0.0,19.95,6.4,0.0,0.05448941413423795,0
2135,2024-06-26,47,False,27.6,0.0,36.3,0.0,30.7,0.0,0.0,0.0,0.0,0.05,0
2136,2022-08-21,18,True,25.7,0.0,18.0,0.0,26.8,0.0,2.0,0.0,0.0,0.05448941413423795,0
2137,2022-01-22,23,True,-1.3,1.4,0.4,0.0,-2.8,2.0,10.8,16.4,5.6,0.5296761385245052,1
2138,2021-09-12,51,True,21.9,0.5,24.5,2.8,20.7,4.0,5.6,8.65,3.05,0.18327619854796234,0
2139,2021-06-05,30,True,22.1,1.4,25.3,1.1,22.9,0.0,2.2,0.0,0.0,0.05448941413423795,0
2140,2021-08-10,31,True,24.0,0.0,23.7,0.0,22.7,1.0,0.0,2.0,2.0,0.09574498307165732,0
2141,2020-08-05,18,True,21.8,0.0,25.1,0.0,21.4,0.0,0.0,0.3,0.3,0.05641212910515821,0
2142,2022-02-20,19,True,4.2,3.3,7.6,2.1,2.2,7.3,11.4,24.5,13.1,0.5999900491749768,1
2143,2020-05-13,42,False,10.8,1.9,12.0,0.4,11.5,3.2,5.8,11.65,5.85,0.05,0
2144,2021-03-14,21,False,6.0,1.5,3.0,0.0,3.4,2.1,9.5,13.5,4.0,0.05,0
2145,2024-07-18,22,True,24.0,0.6,24.4,5.2,26.0,3.2,10.4,6.4,0.0,0.05448941413423795,0
2146,2021-12-05,43,True,0.6,0.2,0.9,0.0,-1.7,0.0,10.55,11.85,1.3,0.07072833977973325,0
2147,2024-01-07,19,True,-10.2,0.0,-11.8,4.7,-9.6,4.4,26.3,24.6,0.0,0.05448941413423795,0
2148,2024-06-11,30,False,22.3,0.2,16.8,0.6,21.3,0.0,3.8,0.35,0.0,0.05,0
2149,2023-07-20,27,False,20.6,0.4,17.3,14.7,22.0,0.0,31.75,0.0,0.0,0.05,0
2150,2025-09-11,26,False,19.3,14.2,15.1,12.4,19.3,11.5,28.25,24.35,0.0,0.05,0
2151,2020-03-19,22,False,9.4,0.3,12.4,0.0,9.5,1.0,4.8,8.25,3.45,0.05,0
2152,2024-07-07,21,False,22.8,3.0,19.7,0.6,26.7,1.6,2.35,3.2,0.85,0.05,0
2153,2025-09-11,19,False,19.3,14.2,15.1,12.4,19.3,11.5,28.25,24.35,0.0,0.05,0
2154,2025-04-16,33,True,19.4,2.7,27.5,0.0,18.7,3.3,0.0,8.25,8.25,0.5966671091796287,1
2155,2021-01-05,21,False,2.2,11.1,0.3,1.9,2.2,9.2,14.65,28.3,13.65,0.05,0
2156,2021-12-10,43,False,0.8,5.5,6.8,0.2,3.3,4.7,8.0,18.75,10.75,0.05,0
2157,2021-01-22,24,True,4.3,0.0,0.9,0.0,7.1,3.5,10.55,14.45,3.9,0.3085197715294855,0
2158,2023-08-13,19,True,28.4,0.3,27.2,7.0,28.5,3.7,14.0,7.4,0.0,0.05448941413423795,0
2159,2024-06-06,24,True,20.5,1.3,17.2,1.8,19.9,0.0,6.0,1.05,0.0,0.05448941413423795,0
2160,2021-11-05,22,False,8.6,1.1,8.1,2.8,6.5,0.0,12.55,7.75,0.0,0.05,0
2161,2023-05-27,44,True,16.9,0.0,18.0,0.0,16.0,4.5,2.0,12.0,10.0,0.5995896841413899,1
2162,2024-03-30,23,True,20.2,0.0,26.1,4.4,20.0,0.6,8.8,2.2,0.0,0.05448941413423795,0
2163,2022-07-29,24,False,21.4,0.0,22.1,8.9,19.5,0.0,17.8,1.25,0.0,0.05,0
2164,2025-03-16,57,True,7.7,1.3,5.5,0.0,7.2,1.7,8.25,10.8,2.55,0.13212211399196405,1
2165,2024-08-17,33,False,30.2,1.8,36.2,6.0,31.1,0.0,12.0,0.0,0.0,0.05,0
2166,2020-06-28,68,False,26.0,1.2,26.8,0.0,30.1,0.1,0.0,0.2,0.2,0.05,0
2167,2023-09-07,52,False,23.2,0.0,23.0,5.9,21.0,0.0,11.8,0.5,0.0,0.05,0
2168,2021-07-04,19,True,23.8,0.8,22.2,0.9,23.9,0.9,1.8,1.8,0.0,0.05448941413423795,0
2169,2023-06-21,44,False,28.8,0.0,29.1,0.0,27.4,0.0,0.0,0.0,0.0,0.05,0
2170,2025-09-08,62,True,22.5,0.0,18.1,0.0,24.3,1.9,1.95,3.8,1.85,0.08874020199104941,0
2171,2025-06-06,62,True,22.5,0.5,14.4,6.3,23.8,1.5,16.4,3.0,0.0,0.05448941413423795,0
2172,2022-07-08,44,True,21.2,6.8,23.1,4.3,21.5,6.2,8.6,12.65,4.05,0.3332475258906755,0
2173,2021-09-11,43,True,24.0,0.0,22.8,1.5,24.3,0.0,3.0,0.0,0.0,0.05448941413423795,0
2174,2021-07-03,23,False,23.9,1.1,27.8,0.0,23.0,2.0,0.0,4.0,4.0,0.05,0
2175,2023-05-01,20,True,14.3,0.0,13.6,0.0,13.3,0.0,4.2,4.35,0.15,0.05536616609350325,0
2176,2020-08-28,23,False,18.7,0.0,19.9,0.0,17.5,0.0,1.05,2.25,1.2,0.05,0
2177,2023-06-11,17,True,21.9,0.0,19.9,0.0,22.5,0.0,1.05,0.0,0.0,0.05448941413423795,1
2178,2020-01-05,55,True,1.6,0.2,2.1,0.0,1.2,1.1,9.95,12.6,2.65,0.14086267860483803,1
2179,2021-11-28,23,True,1.8,2.4,2.3,1.3,-0.1,3.2,12.45,17.45,5.0,0.4726886309244597,0
2180,2021-06-15,53,True,23.0,0.5,23.7,0.0,20.5,3.5,0.0,7.75,7.75,0.5939571815531738,1
2181,2025-09-26,18,False,14.1,0.0,15.1,7.8,14.0,0.4,19.05,4.8,0.0,0.05,1
2182,2024-06-23,46,False,18.1,1.6,21.5,4.8,17.5,2.6,9.85,7.45,0.0,0.05,0
2183,2022-03-04,22,True,3.5,0.4,-3.0,0.0,1.6,0.0,12.5,10.2,0.0,0.05448941413423795,0
2184,2020-08-02,18,False,23.8,0.0,25.3,0.0,23.3,0.0,0.0,0.0,0.0,0.05,0
2185,2023-03-05,67,True,1.6,0.3,0.9,0.0,1.1,0.0,10.55,10.45,0.0,0.05448941413423795,0
2186,2021-06-07,47,True,23.0,0.0,19.0,0.0,23.9,0.0,1.5,0.0,0.0,0.05448941413423795,0
2187,2023-05-16,29,True,16.5,2.0,7.6,10.6,14.4,2.8,28.4,9.4,0.0,0.05448941413423795,0
2188,2025-01-07,27,True,3.0,2.1,-1.2,1.9,3.4,1.5,15.4,12.3,0.0,0.05448941413423795,0
2189,2023-08-31,32,False,19.5,2.6,16.8,0.9,18.9,5.6,4.4,12.75,8.35,0.05,0
2190,2023-09-22,29,True,25.4,0.3,19.2,0.0,25.4,1.0,1.4,2.0,0.6,0.05914449585933489,0
2191,2023-06-01,20,True,22.9,0.1,25.9,1.5,21.7,0.7,3.0,1.55,0.0,0.05448941413423795,0
2192,2025-08-03,22,True,27.0,4.3,28.8,7.9,26.4,5.3,15.8,10.6,0.0,0.05448941413423795,0
2193,2025-08-09,85,True,25.4,0.0,16.2,6.0,25.4,0.0,14.9,0.0,0.0,0.05448941413423795,0
2194,2023-02-18,149,True,6.4,0.8,5.8,0.0,6.1,0.0,8.1,7.95,0.0,0.05448941413423795,0
2195,2021-09-28,64,True,13.8,0.0,13.6,0.0,15.0,1.9,4.2,7.3,3.1,0.18942830916428582,0
2196,2022-09-12,33,False,14.4,0.6,20.0,0.0,12.7,0.0,1.0,4.65,3.65,0.05,0
2197,2021-03-14,23,True,6.0,1.5,3.0,0.0,3.4,2.1,9.5,13.5,4.0,0.325,1
2198,2023-09-24,20,True,19.2,0.0,17.9,7.5,19.4,0.0,17.05,1.3,0.0,0.05448941413423795,0
2199,2023-01-03,20,True,9.7,0.1,10.0,0.0,11.1,2.9,6.0,11.25,5.25,0.49966596190650403,1
2200,2020-08-15,21,True,25.9,0.0,18.8,8.4,24.3,0.0,18.4,0.0,0.0,0.05448941413423795,0
2201,2021-04-24,98,False,8.1,1.2,3.4,0.0,9.8,2.4,9.3,10.9,1.6,0.05,0
2202,2022-10-21,76,True,8.4,0.0,7.7,0.0,11.0,0.0,7.15,5.5,0.0,0.05448941413423795,0
2203,2025-06-16,38,True,28.1,0.3,28.3,0.0,29.2,1.0,0.0,2.0,2.0,0.09574498307165732,0
2204,2023-07-01,19,True,22.0,0.6,18.8,3.3,22.6,0.2,8.2,0.4,0.0,0.05448941413423795,0
2205,2024-02-25,41,False,9.8,0.0,9.6,0.0,12.1,0.8,6.2,6.55,0.35,0.05,0
2206,2022-01-23,24,False,-1.9,0.0,0.7,0.0,-0.3,0.0,10.65,11.15,0.5,0.05,0
2207,2023-07-08,16,True,24.7,0.0,18.6,10.3,23.5,2.0,22.3,4.0,0.0,0.05448941413423795,0
2208,2022-08-28,30,True,30.8,0.0,28.9,0.1,31.0,0.0,0.2,0.0,0.0,0.05448941413423795,1
2209,2023-12-05,20,True,-4.8,0.0,-9.2,0.0,-5.1,0.0,15.6,13.55,0.0,0.05448941413423795,0
2210,2020-06-12,20,False,27.4,0.0,27.2,0.0,26.2,0.5,0.0,1.0,1.0,0.05,0
2211,2022-12-09,24,True,0.4,1.0,-0.6,0.0,-1.5,4.9,11.3,21.55,10.25,0.5996959717496921,1
2212,2021-09-17,22,True,16.3,1.7,15.8,2.0,15.5,2.4,7.1,8.05,0.95,0.0637978291844139,0
2213,2021-12-07,26,True,-5.7,0.0,-12.1,9.8,-7.6,0.0,36.65,14.8,0.0,0.05448941413423795,0
2214,2025-09-13,25,True,22.3,7.8,19.3,8.1,20.1,3.8,17.55,8.55,0.0,0.05448941413423795,0
2215,2021-02-28,16,True,5.0,0.0,10.0,3.9,6.0,0.0,13.8,8.0,0.0,0.05448941413423795,0
2216,2021-10-14,62,True,9.3,3.6,16.9,4.4,8.9,4.0,11.35,14.55,3.2,0.20228300718158565,1
2217,2023-02-08,19,True,0.9,0.0,-3.4,1.7,0.5,0.0,16.1,10.75,0.0,0.05448941413423795,0
2218,2025-04-19,19,True,20.0,0.0,19.6,2.9,17.7,3.6,7.0,9.35,2.35,0.1167253608404553,0
2219,2022-07-22,23,True,31.9,0.1,31.1,0.0,28.6,1.6,0.0,3.2,3.2,0.20228300718158565,0
2220,2024-07-14,25,True,23.6,2.5,26.9,0.0,23.9,2.2,0.0,4.4,4.4,0.38976133112308703,0
2221,2025-03-25,59,True,12.4,0.0,8.2,2.1,15.0,2.7,11.1,8.9,0.0,0.05448941413423795,0
2222,2021-10-09,30,False,12.3,0.0,16.7,15.6,12.2,0.0,33.85,4.9,0.0,0.05,0
2223,2022-06-24,34,True,25.6,0.0,28.8,1.5,25.7,1.2,3.0,2.4,0.0,0.05448941413423795,0
2224,2022-03-28,30,True,14.6,0.0,12.8,0.0,15.9,0.0,4.6,3.05,0.0,0.05448941413423795,1
2225,2024-12-29,29,False,3.8,0.0,3.6,1.2,4.1,0.0,11.6,8.95,0.0,0.05,0
2226,2020-06-05,30,True,19.6,8.8,16.0,9.5,22.4,10.2,22.0,20.4,0.0,0.05448941413423795,0
2227,2021-10-03,16,True,16.5,0.0,12.2,7.8,19.0,0.0,20.5,1.5,0.0,0.05448941413423795,0
2228,2024-02-17,24,True,8.3,3.0,3.4,0.0,8.4,5.1,9.3,17.0,7.7,0.5935878708948419,0
2229,2023-07-01,49,True,22.0,0.6,18.8,3.3,22.6,0.2,8.2,0.4,0.0,0.05448941413423795,0
2230,2022-08-15,437,True,29.7,4.9,31.2,2.7,30.4,3.1,5.4,6.2,0.8,0.06157274086125756,1
2231,2023-05-28,18,True,19.9,0.0,23.2,1.2,18.4,1.8,2.4,5.4,3.0,0.17731136907554035,0
2232,2021-04-24,32,False,8.1,1.2,3.4,0.0,9.8,2.4,9.3,10.9,1.6,0.05,0
2233,2022-08-08,21,False,20.3,0.2,17.6,5.3,19.9,0.0,12.8,1.05,0.0,0.05,0
2234,2023-01-08,91,True,2.5,0.0,4.0,0.0,2.3,0.0,9.0,9.85,0.85,0.06227239128446774,0
2235,2025-07-03,18,False,33.2,0.9,30.0,10.2,30.8,0.0,20.4,0.0,0.0,0.05,0
2236,2021-08-04,35,True,19.9,3.1,19.1,0.0,19.3,0.0,1.45,1.35,0.0,0.05448941413423795,0
2237,2025-05-06,17,True,13.1,0.0,15.5,5.1,11.7,0.0,13.45,5.15,0.0,0.05448941413423795,0
2238,2023-10-12,23,True,17.0,5.6,17.4,5.4,18.0,6.2,13.1,14.4,1.3,0.07072833977973325,0
2239,2020-03-15,26,True,4.7,0.0,-0.7,1.3,0.8,0.0,13.95,10.6,0.0,0.05448941413423795,0
2240,2024-06-21,46,True,25.4,0.0,26.1,1.7,26.9,2.3,3.4,4.6,1.2,0.0684630728048154,1
2241,2020-05-09,19,True,17.1,0.0,13.8,0.0,16.3,1.6,4.1,6.05,1.95,0.0932906854437944,0
